datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,pm10,no2,source,aqi,risk_category
2026-04-29 02:00:00,29.2,44.0,976.7,6.5,44.0,0.0,50.29999999999999,42.2,8.15,openaq_ground,137.44221105527635,Unhealthy (Sensitive Groups)
2026-04-29 03:00:00,28.3,50.0,977.0,2.3,180.0,0.0,45.63333333333333,63.5,12.3,openaq_ground,125.95142378559464,Unhealthy (Sensitive Groups)
2026-04-29 04:00:00,28.0,50.0,977.1,3.8,349.0,0.0,57.03333333333333,128.0,32.4,openaq_ground,151.79171057253248,Unhealthy
2026-04-29 05:00:00,27.6,58.0,978.9,10.9,294.0,0.0,46.5,124.5,30.5,openaq_ground,128.0854271356784,Unhealthy (Sensitive Groups)
2026-04-29 06:00:00,27.0,58.0,979.5,7.4,264.0,0.0,39.26666666666667,93.2,21.8,openaq_ground,110.27470686767171,Unhealthy (Sensitive Groups)
2026-04-29 07:00:00,27.9,55.0,978.9,4.2,126.0,0.0,41.16666666666666,85.25,18.1,openaq_ground,114.95309882747067,Unhealthy (Sensitive Groups)
2026-04-29 08:00:00,30.3,45.0,979.5,2.9,68.0,0.0,48.5,104.15,16.3,openaq_ground,133.01005025125627,Unhealthy (Sensitive Groups)
2026-04-29 09:00:00,31.4,39.0,979.9,6.1,45.0,0.0,45.3,107.4,15.9,openaq_ground,125.13065326633165,Unhealthy (Sensitive Groups)
2026-04-29 10:00:00,34.1,29.0,980.1,6.8,27.0,0.0,46.333333333333336,104.55,16.5,openaq_ground,127.6750418760469,Unhealthy (Sensitive Groups)
2026-04-29 11:00:00,33.7,29.0,980.2,9.1,108.0,0.0,44.93333333333334,107.6,21.1,openaq_ground,124.2278056951424,Unhealthy (Sensitive Groups)
2026-04-29 12:00:00,35.3,24.0,979.7,7.2,109.0,0.0,48.06666666666666,125.5,31.0,openaq_ground,131.9430485762144,Unhealthy (Sensitive Groups)
2026-04-29 13:00:00,36.3,22.0,978.9,4.4,128.0,0.0,53.26666666666667,136.5,29.4,openaq_ground,144.74706867671694,Unhealthy (Sensitive Groups)
2026-04-29 14:00:00,37.0,21.0,977.7,2.1,110.0,0.0,58.2,128.5,29.6,openaq_ground,152.3940990516333,Unhealthy
2026-04-29 15:00:00,37.1,21.0,977.0,0.9,259.0,0.0,59.0,123.0,31.6,openaq_ground,152.80716543730242,Unhealthy
2026-04-29 16:00:00,37.1,21.0,976.3,3.5,258.0,0.0,62.63333333333333,118.0,30.8,openaq_ground,154.68317527221637,Unhealthy
2026-04-29 17:00:00,34.6,25.0,976.5,6.0,100.0,0.0,60.5,123.5,29.0,openaq_ground,153.58166491043204,Unhealthy
2026-04-29 18:00:00,33.8,27.0,976.3,8.2,82.0,0.0,68.76666666666667,155.5,28.3,openaq_ground,157.85001756234632,Unhealthy
2026-04-29 19:00:00,32.9,29.0,976.8,9.4,78.0,0.0,58.8,172.0,26.9,openaq_ground,152.70389884088513,Unhealthy
2026-04-29 20:00:00,31.9,31.0,977.1,8.3,88.0,0.0,68.4,183.0,23.8,openaq_ground,157.66069546891464,Unhealthy
2026-04-29 21:00:00,31.1,33.0,977.5,5.0,92.0,0.0,68.6,174.0,21.3,openaq_ground,157.76396206533192,Unhealthy
2026-04-29 22:00:00,30.2,36.0,977.7,4.6,121.0,0.0,84.8,167.0,22.5,openaq_ground,166.12855637513172,Unhealthy
2026-04-29 23:00:00,29.6,41.0,977.4,5.8,99.0,0.0,76.05000000000001,139.0,19.4,openaq_ground,161.61064278187567,Unhealthy
2026-04-30 00:00:00,28.5,48.0,977.4,3.6,123.0,0.0,77.6,131.0,15.7,openaq_ground,162.41095890410958,Unhealthy
2026-04-30 01:00:00,28.2,46.0,977.1,3.8,163.0,0.0,76.1,157.0,19.9,openaq_ground,161.63645943097998,Unhealthy
2026-04-30 02:00:00,27.8,50.0,977.1,3.5,145.0,0.0,55.400000000000006,115.0,30.4,openaq_ground,80.6969696969697,Moderate
2026-04-30 03:00:00,27.3,51.0,977.6,3.2,142.0,0.0,60.0,111.0,22.3,openaq_ground,153.32349841938884,Unhealthy
2026-04-30 04:00:00,26.9,51.0,978.3,3.6,189.0,0.0,58.46666666666667,114.5,15.0,openaq_ground,152.53178784685633,Unhealthy
2026-04-30 05:00:00,26.4,58.0,978.0,4.2,185.0,0.0,65.33333333333333,108.0,12.3,openaq_ground,156.07727432384968,Unhealthy
2026-04-30 06:00:00,27.6,51.0,978.9,6.6,171.0,0.0,59.86666666666667,141.0,13.2,openaq_ground,153.2546540217773,Unhealthy
2026-04-30 07:00:00,29.2,47.0,979.9,6.7,172.0,0.0,57.1,123.0,11.3,openaq_ground,151.82613277133825,Unhealthy
2026-04-30 08:00:00,32.0,40.0,980.1,6.7,166.0,0.0,54.96666666666666,128.0,11.6,openaq_ground,148.9329983249581,Unhealthy (Sensitive Groups)
2026-04-30 09:00:00,34.2,32.0,980.4,9.2,174.0,0.0,70.46666666666665,248.0,13.0,openaq_ground,158.7277836318932,Unhealthy
2026-04-30 10:00:00,35.5,28.0,980.2,8.5,176.0,0.0,41.2,209.0,16.9,openaq_ground,127.72727272727273,Unhealthy (Sensitive Groups)
2026-04-30 11:00:00,35.9,19.0,980.4,6.1,135.0,0.0,28.8,53.4,27.1,openaq_ground,86.12017167381975,Moderate
2026-04-30 12:00:00,37.7,17.0,980.1,9.1,212.0,0.0,47.96666666666667,63.55,28.8,openaq_ground,131.6968174204355,Unhealthy (Sensitive Groups)
2026-04-30 13:00:00,37.2,17.0,979.5,6.3,143.0,0.0,53.23333333333333,121.5,25.4,openaq_ground,144.66499162479062,Unhealthy (Sensitive Groups)
2026-04-30 14:00:00,35.2,26.0,978.8,11.4,93.0,0.5,53.333333333333336,199.0,16.3,openaq_ground,144.91122278056952,Unhealthy (Sensitive Groups)
2026-04-30 15:00:00,34.4,27.0,978.6,12.6,91.0,0.4,40.2,104.0,16.4,openaq_ground,112.57286432160805,Unhealthy (Sensitive Groups)
2026-04-30 16:00:00,34.5,23.0,978.4,10.4,126.0,0.0,31.2,72.15,16.0,openaq_ground,91.16738197424894,Moderate
2026-04-30 17:00:00,31.4,41.0,976.7,13.8,84.0,0.0,37.53333333333333,81.4,13.8,openaq_ground,106.00670016750418,Unhealthy (Sensitive Groups)
2026-04-30 18:00:00,30.0,45.0,977.9,15.1,68.0,0.0,42.53333333333334,96.25,12.8,openaq_ground,118.31825795644892,Unhealthy (Sensitive Groups)
2026-04-30 19:00:00,29.2,47.0,979.3,15.1,68.0,0.0,46.56666666666666,103.5,13.5,openaq_ground,128.24958123953098,Unhealthy (Sensitive Groups)
2026-04-30 20:00:00,28.5,51.0,979.6,12.5,74.0,0.0,46.7,97.15,11.8,openaq_ground,128.5778894472362,Unhealthy (Sensitive Groups)
2026-04-30 21:00:00,28.2,53.0,980.3,10.3,94.0,0.0,47.06666666666666,93.9,10.6,openaq_ground,129.48073701842546,Unhealthy (Sensitive Groups)
2026-04-30 22:00:00,27.8,55.0,980.4,9.9,112.0,0.0,52.76666666666666,83.95,10.0,openaq_ground,143.51591289782243,Unhealthy (Sensitive Groups)
2026-04-30 23:00:00,25.4,61.0,980.4,8.7,146.0,0.0,61.4,97.4,11.4,openaq_ground,154.0463645943098,Unhealthy
2026-05-01 00:00:00,24.6,63.0,980.3,12.0,161.0,0.0,63.333333333333336,98.15,13.8,openaq_ground,155.04460835967686,Unhealthy
2026-05-01 01:00:00,24.2,63.0,980.0,12.3,170.0,0.0,54.63333333333333,87.4,14.2,openaq_ground,148.11222780569514,Unhealthy (Sensitive Groups)
2026-05-01 02:00:00,23.8,64.0,979.4,11.6,172.0,0.0,53.06666666666666,81.44999999999999,14.0,openaq_ground,144.25460636515913,Unhealthy (Sensitive Groups)
2026-05-01 03:00:00,23.4,66.0,979.3,9.9,155.0,0.0,55.16666666666666,79.5,13.5,openaq_ground,149.42546063651588,Unhealthy (Sensitive Groups)
2026-05-01 04:00:00,23.1,69.0,979.4,7.6,133.0,0.0,52.23333333333333,77.6,13.5,openaq_ground,142.20268006700167,Unhealthy (Sensitive Groups)
2026-05-01 05:00:00,23.3,71.0,979.5,10.1,115.0,0.0,48.8,82.55,12.6,openaq_ground,133.74874371859295,Unhealthy (Sensitive Groups)
2026-05-01 06:00:00,23.5,71.0,980.5,8.0,108.0,0.0,48.23333333333333,68.45,11.4,openaq_ground,132.3534338358459,Unhealthy (Sensitive Groups)
2026-05-01 07:00:00,24.5,68.0,981.4,8.0,96.0,0.0,41.05,65.2,11.1,openaq_ground,114.66582914572864,Unhealthy (Sensitive Groups)
2026-05-01 08:00:00,26.1,64.0,981.7,9.3,108.0,0.0,43.05,98.95,10.8,openaq_ground,119.59045226130652,Unhealthy (Sensitive Groups)
2026-05-01 09:00:00,28.1,57.0,981.8,10.2,108.0,0.0,56.26666666666667,110.55,6.125,openaq_ground,151.39585528626625,Unhealthy
2026-05-01 10:00:00,30.0,51.0,981.9,9.7,109.0,0.0,55.73333333333333,103.0,8.24,openaq_ground,151.12047769582017,Unhealthy
2026-05-01 11:00:00,31.5,45.0,981.3,9.2,110.0,0.0,54.6,103.85,9.515,openaq_ground,148.03015075376885,Unhealthy (Sensitive Groups)
2026-05-01 12:00:00,33.4,39.0,980.9,8.1,102.0,0.0,57.1,111.0,10.915,openaq_ground,151.82613277133825,Unhealthy
2026-05-01 13:00:00,34.6,36.0,980.0,6.6,99.0,0.0,60.4,118.5,14.05,openaq_ground,153.53003161222338,Unhealthy
2026-05-01 14:00:00,35.6,32.0,978.9,3.8,85.0,0.0,66.33333333333333,125.0,17.225,openaq_ground,156.59360730593608,Unhealthy
2026-05-01 15:00:00,36.1,29.0,977.6,2.4,42.0,0.0,71.73333333333333,130.0,20.65,openaq_ground,159.38180540920268,Unhealthy
2026-05-01 16:00:00,36.6,25.0,976.8,5.1,328.0,0.0,72.89999999999999,153.0,20.19,openaq_ground,159.98419388830348,Unhealthy
2026-05-01 17:00:00,33.7,33.0,977.1,9.8,113.0,0.0,78.5,148.0,16.585,openaq_ground,162.87565858798735,Unhealthy
2026-05-01 18:00:00,33.0,34.0,977.3,9.2,106.0,0.0,82.73333333333333,160.5,14.05,openaq_ground,165.06146821215316,Unhealthy
2026-05-01 19:00:00,32.3,35.0,978.1,6.4,101.0,0.0,88.39999999999999,173.0,12.9,openaq_ground,167.98735511064277,Unhealthy
2026-05-01 20:00:00,31.6,37.0,977.7,8.3,104.0,0.0,75.45,119.0,14.2,openaq_ground,161.3008429926238,Unhealthy
2026-05-01 21:00:00,30.5,41.0,978.9,7.3,99.0,0.0,69.36666666666666,105.8,8.635,openaq_ground,158.15981735159818,Unhealthy
2026-05-01 22:00:00,29.5,44.0,979.2,6.6,99.0,0.0,67.83333333333333,98.35,7.914999999999999,openaq_ground,157.36810677906567,Unhealthy
2026-05-01 23:00:00,29.0,48.0,978.9,8.9,114.0,0.0,70.23333333333333,103.05,7.52,openaq_ground,158.60730593607306,Unhealthy
2026-05-02 00:00:00,28.5,49.0,978.5,8.9,114.0,0.0,80.23333333333333,112.6,8.165,openaq_ground,163.77063575693714,Unhealthy
2026-05-02 01:00:00,28.0,51.0,978.2,7.5,130.0,0.0,90.76666666666668,127.5,10.175,openaq_ground,169.2093431682473,Unhealthy
2026-05-02 02:00:00,27.4,53.0,978.0,7.0,134.0,0.0,92.36666666666667,133.0,12.34,openaq_ground,170.03547593958552,Unhealthy
2026-05-02 03:00:00,27.1,54.0,977.8,6.9,131.0,0.0,95.1,146.5,12.525,openaq_ground,171.4467860906217,Unhealthy
2026-05-02 04:00:00,26.9,52.0,977.4,6.5,134.0,0.0,91.5,156.0,11.35,openaq_ground,169.58798735511064,Unhealthy
2026-05-02 05:00:00,26.3,62.0,977.8,8.6,157.0,0.0,77.83333333333333,150.0,10.79,openaq_ground,162.53143659992975,Unhealthy
2026-05-02 06:00:00,27.0,60.0,978.7,3.5,152.0,0.0,65.36666666666666,135.5,9.7,openaq_ground,156.09448542325254,Unhealthy
2026-05-02 07:00:00,28.5,55.0,979.6,3.0,142.0,0.0,67.73333333333333,152.5,8.615,openaq_ground,157.31647348085704,Unhealthy
2026-05-02 08:00:00,30.6,49.0,979.7,5.1,138.0,0.0,71.63333333333334,150.0,9.135,openaq_ground,159.33017211099403,Unhealthy
2026-05-02 09:00:00,33.0,40.0,979.8,7.4,139.0,0.0,72.10000000000001,142.5,9.025,openaq_ground,159.57112750263437,Unhealthy
2026-05-02 10:00:00,34.7,35.0,979.9,5.5,128.0,0.0,73.86666666666666,149.0,9.25,openaq_ground,160.483315770987,Unhealthy
2026-05-02 11:00:00,35.7,31.0,979.7,7.2,109.0,0.0,60.1,194.92857142857144,9.278571428571428,openaq_ground,153.37513171759747,Unhealthy
2026-05-02 12:00:00,36.1,30.0,979.5,11.0,89.0,0.0,57.4,240.85714285714286,9.307142857142857,openaq_ground,151.98103266596416,Unhealthy
2026-05-02 13:00:00,34.7,38.0,978.8,10.6,88.0,1.5,58.3,286.7857142857143,9.335714285714285,openaq_ground,166.73232323232324,Unhealthy
2026-05-02 14:00:00,33.5,38.0,977.7,7.5,156.0,0.8,60.2,332.7142857142857,9.364285714285714,openaq_ground,189.46464646464648,Unhealthy
2026-05-02 15:00:00,34.9,32.0,976.3,6.1,192.0,0.0,61.5,378.64285714285717,9.392857142857142,openaq_ground,234.92236024844723,Very Unhealthy
2026-05-02 16:00:00,35.4,30.0,975.5,6.5,204.0,0.0,57.6,424.57142857142856,9.42142857142857,openaq_ground,152.08429926238145,Unhealthy
2026-05-02 17:00:00,34.1,31.0,974.7,14.5,120.0,0.0,87.06666666666666,470.5,9.45,openaq_ground,358.0189873417722,Hazardous
2026-05-02 18:00:00,34.0,31.0,974.9,11.4,101.0,0.0,76.10000000000001,376.0,12.475,openaq_ground,231.1304347826087,Very Unhealthy
2026-05-02 19:00:00,32.8,33.0,975.0,13.7,120.0,0.0,76.56666666666668,356.0,13.489999999999998,openaq_ground,202.43478260869566,Very Unhealthy
2026-05-02 20:00:00,32.1,36.0,975.9,10.2,107.0,0.0,74.26666666666667,329.5,12.315,openaq_ground,187.87373737373738,Unhealthy
2026-05-02 21:00:00,31.3,38.0,977.4,6.7,88.0,0.0,67.7,269.5,10.59,openaq_ground,158.17676767676767,Unhealthy
2026-05-02 22:00:00,30.5,39.0,977.8,8.0,96.0,0.0,63.76666666666667,174.0,10.415,openaq_ground,155.2683526519143,Unhealthy
2026-05-02 23:00:00,30.9,41.0,977.4,10.4,163.0,0.0,67.16666666666667,118.0,10.4,openaq_ground,157.02388479100807,Unhealthy
2026-05-03 00:00:00,30.0,42.0,977.0,9.0,160.0,0.0,63.333333333333336,88.3,10.55,openaq_ground,155.04460835967686,Unhealthy
2026-05-03 01:00:00,28.6,46.0,976.8,5.2,166.0,0.0,67.06666666666666,101.4,10.54,openaq_ground,156.97225149279944,Unhealthy
2026-05-03 02:00:00,28.0,47.0,976.8,9.3,172.0,0.0,80.5,124.0,9.525,openaq_ground,163.90832455216017,Unhealthy
2026-05-03 03:00:00,27.4,46.0,976.5,8.9,162.0,0.0,71.60000000000001,111.5,9.515,openaq_ground,159.31296101159114,Unhealthy
2026-05-03 04:00:00,26.4,49.0,976.3,4.3,132.0,0.0,59.5,91.5,8.524999999999999,openaq_ground,153.0653319283456,Unhealthy
2026-05-03 05:00:00,25.8,55.0,976.9,9.8,118.0,0.0,56.366666666666674,89.69999999999999,8.175,openaq_ground,151.44748858447488,Unhealthy
2026-05-03 06:00:00,25.8,56.0,977.6,9.2,118.0,0.0,66.39999999999999,121.0,7.615,openaq_ground,156.62802950474182,Unhealthy
2026-05-03 07:00:00,27.0,54.0,978.0,11.5,124.0,0.0,64.60000000000001,125.0,7.15,openaq_ground,155.6986301369863,Unhealthy
2026-05-03 08:00:00,29.4,50.0,978.8,10.9,128.0,0.0,54.7,148.5,7.15,openaq_ground,148.27638190954775,Unhealthy (Sensitive Groups)
2026-05-03 09:00:00,32.0,43.0,979.4,10.7,131.0,0.0,56.86666666666667,163.0,7.7,openaq_ground,151.70565507551808,Unhealthy
2026-05-03 10:00:00,34.1,38.0,979.8,7.7,126.0,0.0,52.79999999999999,129.0,7.9,openaq_ground,143.59798994974872,Unhealthy (Sensitive Groups)
2026-05-03 11:00:00,34.8,32.0,980.4,11.8,70.0,0.0,56.03333333333333,104.85,8.5,openaq_ground,151.27537759044608,Unhealthy
2026-05-03 12:00:00,34.6,31.0,981.0,14.2,66.0,0.0,55.7,104.4,8.49,openaq_ground,151.10326659641728,Unhealthy
2026-05-03 13:00:00,32.5,37.0,980.9,15.1,78.0,0.0,55.26666666666667,114.5,10.615,openaq_ground,149.67169179229484,Unhealthy (Sensitive Groups)
2026-05-03 14:00:00,33.3,39.0,979.9,15.9,100.0,0.0,57.333333333333336,111.0,11.09,openaq_ground,151.94661046715842,Unhealthy
2026-05-03 15:00:00,34.5,33.0,979.0,15.3,108.0,0.0,58.16666666666666,112.0,10.8,openaq_ground,152.37688795223042,Unhealthy
2026-05-03 16:00:00,33.4,36.0,978.0,15.8,111.0,0.0,56.73333333333333,98.85,9.74,openaq_ground,151.63681067790657,Unhealthy
2026-05-03 17:00:00,33.2,39.0,977.6,15.7,107.0,0.0,52.5,89.35,8.735,openaq_ground,142.85929648241205,Unhealthy (Sensitive Groups)
2026-05-03 18:00:00,32.5,44.0,977.8,13.8,99.0,0.0,37.93333333333333,196.5,5.245,openaq_ground,121.54040404040404,Unhealthy (Sensitive Groups)
2026-05-03 19:00:00,32.1,45.0,978.0,14.0,83.0,0.0,23.2,82.85,5.065,openaq_ground,74.34334763948499,Moderate
2026-05-03 20:00:00,31.2,47.0,978.7,14.8,91.0,0.0,26.1,37.35,4.525,openaq_ground,80.44206008583691,Moderate
2026-05-03 21:00:00,30.3,50.0,979.3,14.9,105.0,0.0,37.86666666666667,29.95,5.045,openaq_ground,106.82747068676717,Unhealthy (Sensitive Groups)
2026-05-03 22:00:00,29.4,53.0,979.8,13.9,109.0,0.0,31.75333333333333,26.75,6.319999999999999,openaq_ground,92.3310443490701,Moderate
2026-05-03 23:00:00,28.9,54.0,980.9,12.8,273.0,0.0,26.33333333333333,27.1,6.535,openaq_ground,80.93276108726752,Moderate
2026-05-04 00:00:00,26.4,60.0,981.9,20.2,321.0,0.0,31.566666666666663,29.25,6.54,openaq_ground,91.9384835479256,Moderate
2026-05-04 01:00:00,24.1,73.0,982.1,16.2,339.0,0.0,42.66666666666666,27.05,7.75,openaq_ground,118.64656616415408,Unhealthy (Sensitive Groups)
2026-05-04 02:00:00,23.0,77.0,982.2,8.6,11.0,0.7,37.7,34.849999999999994,10.075,openaq_ground,106.41708542713569,Unhealthy (Sensitive Groups)
2026-05-04 03:00:00,22.6,78.0,980.4,13.5,95.0,0.6,42.8,53.8,10.385,openaq_ground,118.97487437185929,Unhealthy (Sensitive Groups)
2026-05-04 04:00:00,22.8,72.0,980.3,9.2,84.0,1.0,48.3,81.65,8.325,openaq_ground,132.5175879396985,Unhealthy (Sensitive Groups)
2026-05-04 05:00:00,21.8,89.0,982.7,7.2,93.0,1.6,35.36666666666667,54.45,7.75,openaq_ground,99.92989985693849,Moderate
2026-05-04 06:00:00,21.1,95.0,982.2,15.4,76.0,1.0,38.973333333333336,162.1,7.425,openaq_ground,109.55242881072027,Unhealthy (Sensitive Groups)
2026-05-04 07:00:00,21.0,88.0,979.9,19.6,87.0,0.5,36.82,132.4,6.970000000000001,openaq_ground,104.2502512562814,Unhealthy (Sensitive Groups)
2026-05-04 08:00:00,22.2,77.0,981.6,10.4,233.0,0.1,35.53333333333333,89.05,6.685,openaq_ground,101.08207705192629,Unhealthy (Sensitive Groups)
2026-05-04 09:00:00,24.5,63.0,983.0,6.7,82.0,0.0,31.44,123.75,5.945,openaq_ground,91.67210300429186,Moderate
2026-05-04 10:00:00,26.2,57.0,984.0,12.0,57.0,0.0,41.6,108.35,6.165,openaq_ground,116.02010050251256,Unhealthy (Sensitive Groups)
2026-05-04 11:00:00,26.9,59.0,984.1,15.0,100.0,0.0,35.9,56.25,4.5,openaq_ground,101.98492462311557,Unhealthy (Sensitive Groups)
2026-05-04 12:00:00,28.0,54.0,983.8,15.1,102.0,0.0,32.93333333333333,77.95,2.7615,openaq_ground,94.81258941344778,Moderate
2026-05-04 13:00:00,29.1,45.0,983.2,15.4,101.0,0.0,31.133333333333336,53.6,8.7,openaq_ground,91.02718168812592,Moderate
2026-05-04 14:00:00,29.8,40.0,982.6,11.2,116.0,0.0,34.03333333333333,44.150000000000006,9.65,openaq_ground,97.12589413447782,Moderate
2026-05-04 15:00:00,29.6,42.0,982.0,9.7,108.0,0.0,30.77333333333333,53.1,9.565,openaq_ground,90.27010014306151,Moderate
2026-05-04 16:00:00,29.6,43.0,981.6,8.4,127.0,0.0,35.6,93.75,9.7,openaq_ground,101.2462311557789,Unhealthy (Sensitive Groups)
2026-05-04 17:00:00,28.6,49.0,980.2,11.9,95.0,0.0,37.73333333333333,202.9,9.125,openaq_ground,124.70808080808081,Unhealthy (Sensitive Groups)
2026-05-04 18:00:00,27.8,55.0,980.7,8.7,94.0,0.0,25.936666666666667,29.9,7.1850000000000005,openaq_ground,80.09856938483549,Moderate
2026-05-04 19:00:00,26.6,62.0,981.8,8.6,92.0,0.0,30.53333333333333,26.15,7.140000000000001,openaq_ground,89.7653791130186,Moderate
2026-05-04 20:00:00,26.1,62.0,981.9,10.2,122.0,0.0,30.96666666666667,40.5,8.565,openaq_ground,90.67668097281832,Moderate
2026-05-04 21:00:00,25.4,66.0,982.8,8.6,82.0,0.0,43.03333333333333,60.5,8.825,openaq_ground,119.54941373534338,Unhealthy (Sensitive Groups)
2026-05-04 22:00:00,24.9,70.0,983.6,8.3,72.0,0.0,50.06666666666666,76.0,9.225,openaq_ground,136.86767169179228,Unhealthy (Sensitive Groups)
2026-05-04 23:00:00,24.7,75.0,984.0,7.4,72.0,0.0,64.26666666666667,85.6,9.425,openaq_ground,155.5265191429575,Unhealthy
2026-05-05 00:00:00,24.0,79.0,983.8,7.5,163.0,0.0,66.5,98.0,8.465,openaq_ground,156.67966280295047,Unhealthy
2026-05-05 01:00:00,23.8,79.0,983.8,6.2,165.0,0.0,78.36666666666666,113.15,8.290000000000001,openaq_ground,162.80681419037583,Unhealthy
2026-05-05 02:00:00,23.6,84.0,983.2,0.6,18.0,0.0,101.93333333333334,135.5,9.625,openaq_ground,174.97506146821215,Unhealthy
2026-05-05 03:00:00,23.5,82.0,982.9,4.1,49.0,0.0,73.73333333333333,114.85,10.4,openaq_ground,160.41447137337548,Unhealthy
2026-05-05 04:00:00,22.7,85.0,983.2,9.0,78.0,0.0,57.26666666666667,94.0,9.035,openaq_ground,151.91218826835265,Unhealthy
2026-05-05 05:00:00,22.6,84.0,983.9,11.0,67.0,0.0,41.46666666666667,60.8,7.35,openaq_ground,115.69179229480737,Unhealthy (Sensitive Groups)
2026-05-05 06:00:00,22.9,83.0,984.3,9.2,79.0,0.0,44.26666666666667,59.85,7.01,openaq_ground,122.58626465661644,Unhealthy (Sensitive Groups)
2026-05-05 07:00:00,24.2,79.0,985.4,5.3,98.0,0.0,48.1,65.5,7.074999999999999,openaq_ground,132.0251256281407,Unhealthy (Sensitive Groups)
2026-05-05 08:00:00,25.9,73.0,986.3,6.2,57.0,0.0,50.43333333333334,67.5,7.875,openaq_ground,137.7705192629816,Unhealthy (Sensitive Groups)
2026-05-05 09:00:00,27.1,66.0,987.0,6.0,83.0,0.0,60.70000000000001,76.85,2.76,openaq_ground,153.68493150684932,Unhealthy
2026-05-05 10:00:00,27.9,62.0,987.2,4.6,101.0,0.0,63.03333333333333,86.15,13.9,openaq_ground,154.88970846505094,Unhealthy
2026-05-05 11:00:00,29.4,50.0,987.4,4.4,128.0,0.0,53.5,105.7,13.1,openaq_ground,145.321608040201,Unhealthy (Sensitive Groups)
2026-05-05 12:00:00,27.4,57.0,987.3,14.2,112.0,0.4,42.2,107.35526315789474,12.854736842105263,openaq_ground,117.49748743718594,Unhealthy (Sensitive Groups)
2026-05-05 13:00:00,27.5,55.0,986.9,6.7,121.0,0.0,43.9,109.01052631578948,12.609473684210526,openaq_ground,121.68341708542714,Unhealthy (Sensitive Groups)
2026-05-05 14:00:00,29.5,47.0,985.8,2.9,79.0,0.0,39.8,110.66578947368421,12.364210526315789,openaq_ground,111.58793969849245,Unhealthy (Sensitive Groups)
2026-05-05 15:00:00,27.8,55.0,985.5,6.3,85.0,0.9,33.6,112.32105263157895,12.118947368421052,openaq_ground,96.21459227467813,Moderate
2026-05-05 16:00:00,27.6,57.0,984.9,7.6,117.0,0.0,33.3,113.97631578947369,11.873684210526315,openaq_ground,95.58369098712447,Moderate
2026-05-05 17:00:00,30.5,34.0,983.4,2.3,225.0,0.0,33.8,115.63157894736842,11.628421052631579,openaq_ground,96.63519313304721,Moderate
2026-05-05 18:00:00,29.2,46.0,983.7,3.1,13.0,0.0,36.6,,,openaq_ground,103.70854271356784,Unhealthy (Sensitive Groups)
2026-05-05 19:00:00,27.2,49.0,984.4,10.5,31.0,0.0,38.1,,,openaq_ground,107.40201005025126,Unhealthy (Sensitive Groups)
2026-05-05 20:00:00,26.0,58.0,984.6,5.0,71.0,0.0,72.9,,,openaq_ground,159.98419388830348,Unhealthy
2026-05-05 21:00:00,25.2,63.0,985.1,5.6,69.0,0.0,222.0,,,openaq_ground,271.85585585585585,Very Unhealthy
2026-05-05 22:00:00,24.5,71.0,985.2,3.6,81.0,0.0,222.0,,,openaq_ground,271.85585585585585,Very Unhealthy
2026-05-05 23:00:00,24.0,76.0,984.6,1.0,202.0,0.0,221.0,,,openaq_ground,270.8648648648649,Very Unhealthy
2026-05-06 00:00:00,23.7,79.0,984.0,1.0,239.0,0.0,188.0,,,openaq_ground,238.16216216216216,Very Unhealthy
2026-05-06 01:00:00,23.4,79.0,983.6,0.9,270.0,0.0,149.0,,,openaq_ground,199.27713382507903,Unhealthy
2026-05-06 02:00:00,23.0,80.0,983.4,2.2,312.0,0.0,107.0,,,openaq_ground,177.59114857744996,Unhealthy
2026-05-06 03:00:00,22.5,80.0,983.7,3.4,354.0,0.0,82.7,,,openaq_ground,165.04425711275027,Unhealthy
2026-05-06 04:00:00,21.9,83.0,983.6,3.2,3.0,0.0,75.8,,,openaq_ground,161.48155953635404,Unhealthy
2026-05-06 05:00:00,22.0,84.0,983.6,2.0,190.0,0.0,53.3,,,openaq_ground,144.8291457286432,Unhealthy (Sensitive Groups)
2026-05-06 06:00:00,23.2,78.0,984.6,3.1,239.0,0.0,60.93333333333333,137.15,8.44,openaq_ground,153.80540920266947,Unhealthy
2026-05-06 07:00:00,24.8,70.0,985.3,1.4,270.0,0.0,64.0,148.0,9.15,openaq_ground,155.38883034773446,Unhealthy
2026-05-06 08:00:00,27.0,58.0,985.6,1.0,301.0,0.0,70.89999999999999,140.5,8.125,openaq_ground,158.95152792413066,Unhealthy
2026-05-06 09:00:00,29.1,47.0,985.5,2.3,328.0,0.0,68.86666666666667,127.35,6.98,openaq_ground,157.90165086055498,Unhealthy
2026-05-06 10:00:00,30.9,36.0,985.3,3.7,346.0,0.0,64.76666666666667,125.4,6.795,openaq_ground,155.7846856340007,Unhealthy
2026-05-06 11:00:00,31.8,32.0,985.1,4.8,22.0,0.0,64.6,132.5,8.7,openaq_ground,155.6986301369863,Unhealthy
2026-05-06 12:00:00,32.9,28.0,984.5,5.4,21.0,0.0,68.0,153.0,10.15,openaq_ground,157.4541622760801,Unhealthy
2026-05-06 13:00:00,33.7,26.0,983.3,5.2,16.0,0.0,70.03333333333333,141.0,13.965,openaq_ground,158.50403933965578,Unhealthy
